STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,AWND
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110510,3,-9999,-9999,156,100,117,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110510,0,0,0,133,100,100,-9999
GHCND:USC00196783,READING MA US,27.4,42.5242,-71.1265,20110510,8,-9999,0,139,94,94,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110510,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20110510,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110510,5,-9999,-9999,139,94,-9999,57
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110510,-9999,-9999,-9999,200,89,117,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110510,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20110510,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110510,0,-9999,-9999,194,78,83,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110510,15,-9999,-9999,144,94,-9999,47
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110511,36,0,0,150,72,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110511,15,-9999,-9999,178,89,-9999,39
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110511,38,0,0,117,72,78,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.59472,-71.02056,20110511,30,0,0,178,89,172,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110511,25,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.50056,-70.86417,20110511,28,-9999,-9999,122,83,83,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110511,5,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0018,BELMONT 0.2 ESE MA US,4.3,42.3988,-71.1638,20110511,18,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20110511,25,-9999,-9999,156,94,100,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110511,13,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110511,15,-9999,-9999,183,94,-9999,45
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110511,28,-9999,-9999,133,89,94,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20110511,13,-9999,-9999,122,83,83,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110511,3,-9999,0,183,94,-9999,71
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110511,25,-9999,-9999,183,83,150,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110511,15,0,0,167,83,128,-9999
GHCND:USC00196783,READING MA US,27.4,42.5242,-71.1265,20110511,18,-9999,0,167,89,117,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110511,23,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20110511,8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110511,25,-9999,-9999,178,89,-9999,56
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110511,25,-9999,-9999,139,89,89,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110511,28,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20110511,10,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110511,0,-9999,-9999,133,83,94,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110511,23,-9999,-9999,178,94,-9999,38
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110512,0,0,0,139,89,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110512,0,-9999,-9999,167,61,-9999,28
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110512,15,0,0,150,78,94,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.59472,-71.02056,20110512,0,0,0,172,106,156,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110512,5,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.50056,-70.86417,20110512,0,-9999,-9999,178,83,106,-9999
GHCND:US1MAMD0008,MELROSE 0.9 SSE MA US,36.3,42.4424,-71.0529,20110512,8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110512,5,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0018,BELMONT 0.2 ESE MA US,4.3,42.3988,-71.1638,20110512,5,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20110512,3,-9999,-9999,183,89,111,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110512,10,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110512,0,-9999,-9999,183,83,-9999,30
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110512,8,-9999,-9999,172,94,111,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110512,0,-9999,0,156,106,-9999,46
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110512,0,-9999,0,172,94,139,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110512,0,0,0,144,100,128,-9999
GHCND:USC00196783,READING MA US,27.4,42.5242,-71.1265,20110512,0,-9999,0,156,78,78,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110512,3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110512,0,-9999,-9999,161,67,-9999,33
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110512,5,-9999,-9999,178,89,100,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110512,3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20110512,3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110512,0,-9999,-9999,167,89,89,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110512,0,-9999,-9999,161,56,-9999,33
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110513,0,0,0,178,78,-9999,-9999
GHCND:US1MASF0001,BOSTON 0.5 WSW MA US,13.1,42.357,-71.0671,20110513,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110513,0,-9999,-9999,194,33,-9999,21
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110513,0,0,0,139,78,117,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.59472,-71.02056,20110513,0,0,0,178,56,167,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110513,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.50056,-70.86417,20110513,0,-9999,-9999,156,61,139,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110513,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0018,BELMONT 0.2 ESE MA US,4.3,42.3988,-71.1638,20110513,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20110513,0,-9999,-9999,189,67,89,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110513,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110513,0,-9999,-9999,206,56,-9999,13
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110513,-9999,-9999,-9999,156,56,133,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110513,0,-9999,0,150,78,-9999,34
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110513,0,-9999,0,200,28,72,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110513,0,0,0,167,44,100,-9999
GHCND:USC00196783,READING MA US,27.4,42.5242,-71.1265,20110513,0,-9999,0,178,50,67,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110513,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110513,0,-9999,-9999,167,44,-9999,25
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110513,-9999,-9999,-9999,178,44,44,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110513,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20110513,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110513,0,-9999,-9999,150,44,56,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110513,0,-9999,-9999,194,22,-9999,15
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110514,0,0,0,178,61,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110514,3,-9999,-9999,156,50,-9999,26
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110514,0,0,0,178,61,72,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.59472,-71.02056,20110514,0,0,0,183,72,111,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110514,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.50056,-70.86417,20110514,0,-9999,-9999,156,61,72,-9999
GHCND:US1MAMD0008,MELROSE 0.9 SSE MA US,36.3,42.4424,-71.0529,20110514,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110514,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0018,BELMONT 0.2 ESE MA US,4.3,42.3988,-71.1638,20110514,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110514,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110514,8,-9999,-9999,161,72,-9999,11
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110514,-9999,-9999,-9999,178,72,83,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110514,3,-9999,0,150,72,-9999,33
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110514,8,-9999,-9999,167,50,106,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110514,0,0,0,183,44,150,-9999
GHCND:USC00196783,READING MA US,27.4,42.5242,-71.1265,20110514,0,-9999,0,133,67,122,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110514,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110514,0,-9999,-9999,133,67,-9999,21
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110514,-9999,-9999,-9999,183,44,67,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110514,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20110514,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110514,0,-9999,-9999,194,56,72,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110514,0,-9999,-9999,194,39,-9999,18
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110515,196,0,0,172,83,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110515,155,-9999,-9999,156,89,-9999,27
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110515,84,0,0,178,72,111,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.59472,-71.02056,20110515,127,0,0,144,106,106,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110515,48,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.50056,-70.86417,20110515,81,-9999,-9999,133,67,100,-9999
GHCND:US1MAMD0008,MELROSE 0.9 SSE MA US,36.3,42.4424,-71.0529,20110515,99,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110515,66,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0018,BELMONT 0.2 ESE MA US,4.3,42.3988,-71.1638,20110515,109,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20110515,36,-9999,-9999,161,67,122,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110515,130,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110515,132,-9999,-9999,150,94,-9999,34
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110515,102,-9999,-9999,144,78,128,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110515,272,-9999,0,139,100,-9999,39
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110515,124,-9999,-9999,150,83,100,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110515,173,0,0,200,106,111,-9999
GHCND:USC00196783,READING MA US,27.4,42.5242,-71.1265,20110515,140,-9999,0,144,78,78,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110515,91,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110515,117,-9999,-9999,144,89,-9999,35
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110515,76,-9999,-9999,161,67,111,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110515,84,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20110515,94,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110515,117,-9999,-9999,183,72,106,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110515,130,-9999,-9999,200,100,-9999,21
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110516,79,0,0,83,72,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110516,28,-9999,-9999,100,83,-9999,50
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110516,163,0,0,172,72,72,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.59472,-71.02056,20110516,28,0,0,111,78,94,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110516,104,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.50056,-70.86417,20110516,130,-9999,-9999,122,78,78,-9999
GHCND:US1MAMD0008,MELROSE 0.9 SSE MA US,36.3,42.4424,-71.0529,20110516,109,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110516,51,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0018,BELMONT 0.2 ESE MA US,4.3,42.3988,-71.1638,20110516,112,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20110516,102,-9999,-9999,156,94,100,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110516,135,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110516,10,-9999,-9999,111,89,-9999,61
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110516,127,-9999,-9999,161,78,89,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110516,97,-9999,0,100,89,-9999,64
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110516,36,-9999,-9999,106,72,94,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110516,160,0,0,111,83,83,-9999
GHCND:USC00196783,READING MA US,27.4,42.5242,-71.1265,20110516,53,-9999,0,89,78,78,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110516,79,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110516,112,-9999,-9999,94,78,-9999,64
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110516,109,-9999,-9999,144,89,89,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110516,107,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20110516,137,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110516,127,-9999,-9999,161,83,83,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110516,94,-9999,-9999,100,89,-9999,37
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110517,81,0,0,89,72,-9999,-9999
GHCND:US1MASF0001,BOSTON 0.5 WSW MA US,13.1,42.357,-71.0671,20110517,23,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110517,41,-9999,-9999,89,78,-9999,47
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110517,38,0,0,83,72,72,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.59472,-71.02056,20110517,38,0,0,94,72,89,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110517,13,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.50056,-70.86417,20110517,61,-9999,-9999,94,72,78,-9999
GHCND:US1MAMD0008,MELROSE 0.9 SSE MA US,36.3,42.4424,-71.0529,20110517,43,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110517,91,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0018,BELMONT 0.2 ESE MA US,4.3,42.3988,-71.1638,20110517,15,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20110517,23,-9999,-9999,111,94,94,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110517,51,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110517,15,-9999,-9999,100,83,-9999,59
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110517,30,-9999,-9999,100,78,83,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110517,46,-9999,0,106,89,-9999,58
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110517,10,-9999,-9999,94,72,89,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110517,61,0,0,89,78,89,-9999
GHCND:USC00196783,READING MA US,27.4,42.5242,-71.1265,20110517,23,-9999,0,89,78,89,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110517,20,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20110517,81,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110517,58,-9999,-9999,89,72,-9999,59
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110517,-9999,-9999,-9999,100,78,83,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110517,51,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20110517,41,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110517,25,-9999,-9999,94,78,78,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110517,97,-9999,-9999,100,89,-9999,43
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110518,51,0,0,117,89,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110518,41,-9999,-9999,117,89,-9999,37
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110518,91,0,0,100,72,100,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.59472,-71.02056,20110518,56,0,0,111,72,100,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110518,99,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.50056,-70.86417,20110518,86,-9999,-9999,106,72,100,-9999
GHCND:US1MAMD0008,MELROSE 0.9 SSE MA US,36.3,42.4424,-71.0529,20110518,28,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110518,61,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0018,BELMONT 0.2 ESE MA US,4.3,42.3988,-71.1638,20110518,51,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20110518,58,-9999,-9999,106,89,106,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110518,46,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110518,38,-9999,-9999,117,94,-9999,47
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110518,69,-9999,-9999,111,83,111,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110518,13,-9999,0,117,100,-9999,54
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110518,89,-9999,-9999,111,72,100,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110518,30,0,0,128,89,106,-9999
GHCND:USC00196783,READING MA US,27.4,42.5242,-71.1265,20110518,33,-9999,0,111,89,100,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110518,20,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20110518,43,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110518,58,-9999,-9999,106,89,-9999,38
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110518,51,-9999,-9999,94,78,89,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110518,86,-9999,-9999,-9999,-9999,-9999,-9999
